"","Seed.code","Tree.code","Island","Tree.species.code","Order.x","Family.x","Genus.x","Species.x","Latitude","Longitude","Site","Date..DD.MM.YYYY.","Type.of.sample..F.fruit.S.seed","Successional.Stage..1.immature.2.mature.3.rotten.4.all.preceding","Fruits.collected.from..G.ground.T.tree","Fruit.syndrome","Total.number.of.fruits.collected","Total.number.of.seeds","Weight.of.all.seeds.g","Date.opening.seed..dd.mm.yy.","Number.of.fruits.predated","Holes.visable","Frass.visable","Percentage.fruits.predated","Insect.code","Date.emerged..for.R.only..DD.MM.YY.","Species.code","Order.y","Family.y","Subfamily","Genus.y","Species.y","Guild","Life.stage..L.larva.A.adult.P.pupae","BIN","Host.from.lit","Reference","Found.in.box.with","Suggested.host"
"3924","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_0641","10/10/2017","BACOC","Diptera","Tephritidae","Dacinae","Bactrocera","ochrosiae","PU","A","","","","",""
"3925","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_0844","10/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3926","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_0845","10/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3927","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_0918","26/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3928","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_0919","26/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3929","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_0920","26/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3930","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_0921","26/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3931","SEEDSAI_0105","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",2,"G","A2.1",1,1,11.3,"12/18/17",0,"N","N",0,"INSECTSAI_2598","20/10/2017","LETSP1","Coleoptera","Laemophloeidae","Unknown","Leptophloeus","sp.1","SC","A","","","","",""
"3932","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0730","02/11/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","BOLD:AAZ2032","","","",""
"3933","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0017","17/10/2017","BACOC","Diptera","Tephritidae","Dacinae","Bactrocera","ochrosiae","PU","A","","","","",""
"3934","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0018","17/10/2017","BACOC","Diptera","Tephritidae","Dacinae","Bactrocera","ochrosiae","PU","A","","","","",""
"3935","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0019","17/10/2017","BACOC","Diptera","Tephritidae","Dacinae","Bactrocera","ochrosiae","PU","A","","","","",""
"3936","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0729","02/11/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3937","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0731","02/11/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3938","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0732","02/11/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3939","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0733","02/11/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3940","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0957","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3941","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0958","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3942","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0959","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3943","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0960","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3944","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_0961","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3945","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1785","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3946","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1786","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3947","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1787","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3948","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1788","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3949","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1789","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3950","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1790","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3951","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1791","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3952","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1792","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3953","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1793","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3954","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1794","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3955","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1795","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3956","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1796","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3957","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1797","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3958","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1798","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3959","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_1799","17/10/2017","ARASP1","Coleoptera","Anthribidae","Choraginae","Araecerus","sp.1","SE","A","","","","",""
"3960","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_2118","17/10/2017","SPASP1","Hymenoptera","Braconidae","Doryctinae","Spathius","sp.1","PA","A","","Beetle larvae","https://en.wikipedia.org/wiki/Spathius","Coleoptera (Araecerus), Bactrocera","ARAFA"
"3961","SEEDSAI_0106","TREESAI_0055","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.25249103,145.803329,"LTR1","20/09/2017","F",3,"G","A2.1",2,2,14.63,"12/12/1017",0,"N","N",0,"INSECTSAI_2119","17/10/2017","SPASP1","Hymenoptera","Braconidae","Doryctinae","Spathius","sp.1","PA","A","","Beetle larvae","https://en.wikipedia.org/wiki/Spathius","Coleoptera (Araecerus), Bactrocera","ARAFA"
"3962","SEEDSAI_0107","TREESAI_0056","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.25244904,145.803782,"LTR1","20/09/2017","F",1,"T","B1",18,26,19.8,"13/12/1017",3,"Y","Y",0.166666666666667,"INSECTSAI_3299","13/12/2017","COCAD","Coleoptera","Curculionidae","","Coccotrypes","advena","UK","A","","","","",""
"3963","SEEDSAI_0107","TREESAI_0056","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.25244904,145.803782,"LTR1","20/09/2017","F",1,"T","B1",18,26,19.8,"13/12/1017",3,"Y","Y",0.166666666666667,"INSECTSAI_3300","13/12/2017","COCAD","Coleoptera","Curculionidae","","Coccotrypes","advena","UK","A","","","","",""
"3964","SEEDSAI_0107","TREESAI_0056","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.25244904,145.803782,"LTR1","20/09/2017","F",1,"T","B1",18,26,19.8,"13/12/1017",3,"Y","Y",0.166666666666667,"INSECTSAI_3321","13/12/2017","LABLE","Lepidoptera","Cosmopterigidae","","Labdia","leucombra","UK","A","","","","",""
"3965","SEEDSAI_0108","TREESAI_0056","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.25244904,145.803782,"LTR1","20/09/2017","F",2,"T","B1",4,6,6.8,"12/13/17",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966","SEEDSAI_0109","TREESAI_0057","SAIPAN","EUGEPA","Myrtales","Myrtaceae","Eugenia","palumbis",15.25246798,145.803807,"LTR1","20/09/2017","F",1,"T","A1.1",4,4,3.1,"12/13/17",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3967","SEEDSAI_0110","TREESAI_0057","SAIPAN","EUGEPA","Myrtales","Myrtaceae","Eugenia","palumbis",15.25246798,145.803807,"LTR1","20/09/2017","F",2,"T","A1.1",5,5,4.8,"12/13/17",4,"N","N",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3968","SEEDSAI_0111","TREESAI_0057","SAIPAN","EUGEPA","Myrtales","Myrtaceae","Eugenia","palumbis",15.25246798,145.803807,"LTR1","20/09/2017","F",3,"T","A1.1",4,4,4.48,"12/18/17",0,"N","N",0,"INSECTSAI_2165","27/09/2017","PARBO","Hymenoptera","Formicidae","Formicinae","Paratrechina","bourbonica","UK","A","","","","",""
"3969","SEEDSAI_0111","TREESAI_0057","SAIPAN","EUGEPA","Myrtales","Myrtaceae","Eugenia","palumbis",15.25246798,145.803807,"LTR1","20/09/2017","F",3,"T","A1.1",4,4,4.48,"12/18/17",0,"N","N",0,"INSECTSAI_2166","27/09/2017","PARBO","Hymenoptera","Formicidae","Formicinae","Paratrechina","bourbonica","UK","A","","","","",""
"3970","SEEDSAI_0111","TREESAI_0057","SAIPAN","EUGEPA","Myrtales","Myrtaceae","Eugenia","palumbis",15.25246798,145.803807,"LTR1","20/09/2017","F",3,"T","A1.1",4,4,4.48,"12/18/17",0,"N","N",0,"INSECTSAI_2167","27/09/2017","PARBO","Hymenoptera","Formicidae","Formicinae","Paratrechina","bourbonica","UK","A","","","","",""
"3971","SEEDSAI_0112","TREESAI_0058","SAIPAN","AIDICO","","Rubiaceae","Aidia","cochinchinensis",15.25339401,145.804968,"LTR1","20/09/2017","F",1,"T","B1",32,505.6,3.9,"12/13/17",8,"N","N",0.25,"INSECTSAI_2765","02/11/2017","CRASP1","Lepidoptera","Crambidae","","Unknown","sp.1","UK","A","BOLD:ADO0018","","","",""
"3972","SEEDSAI_0113","TREESAI_0058","SAIPAN","AIDICO","","Rubiaceae","Aidia","cochinchinensis",15.25339401,145.804968,"LTR1","20/09/2017","F",2,"T","B1",4,63.2,0.64,"12/12/1017",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3973","SEEDSAI_0114","TREESAI_0059","SAIPAN","MELAMU","Malpighiales","Euphorbiaceae","Melanolepis","multiglandulosa",15.25313803,145.8017,"LTR1","20/09/2017","F",2,"T","B2",194,485,81.5,"12/12/1017",18,"N","N",0.0927835051546392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3974","SEEDSAI_0115","TREESAI_0060","SAIPAN","AIDICO","","Rubiaceae","Aidia","cochinchinensis",15.25280401,145.801316,"LTR1","20/09/2017","F",1,"T","B1",200,3160,20.8,"12/19/17",16,"Y","N",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3975","SEEDSAI_0118","TREESAI_0061","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.25280401,145.801316,"LTR1","20/09/2017","F",1,"T","B1",45,85,79.2,"12/12/1017",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3976","SEEDSAI_0120","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",1,"T","B1",9,14,7.14,"12/14/17",6,"N","N",0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3977","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_2574","17/10/2017","SCISP1","Diptera","Sciaridae","Unknown","Unknown","sp.1","FU","A","BOLD:ADD5980","","","",""
"3978","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_1553","26/10/2017","TELGR","Diptera","Neriidae","Unknown","Telostylinus","gressitti","PU","A","BOLD:ADO2764","","","",""
"3979","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_0696","17/10/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3980","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_0697","17/10/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3981","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_0698","17/10/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3982","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_2571","17/10/2017","SCISP1","Diptera","Sciaridae","Unknown","Unknown","sp.1","FU","A","","","","",""
"3983","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_2572","17/10/2017","SCISP1","Diptera","Sciaridae","Unknown","Unknown","sp.1","FU","A","","","","",""
"3984","SEEDSAI_0121","TREESAI_0065","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28054099,145.805849,"Last Command Post","22/09/2017","F",2,"T","B1",6,12,3.13,"12/14/17",0,"N","N",0,"INSECTSAI_2573","17/10/2017","SCISP1","Diptera","Sciaridae","Unknown","Unknown","sp.1","FU","A","","","","",""
"3985","SEEDSAI_0122","TREESAI_0066","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28026497,145.805948,"Last Command Post","22/09/2017","F",1,"T","B1",18,22,13.85,"12/12/1017",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3986","SEEDSAI_0123","TREESAI_0067","SAIPAN","PSYCMA","","Rubiaceae","Psychotria","mariana",15.28019699,145.806206,"Last Command Post","22/09/2017","F",1,"T","B1",542,1084,57,"12/15/17",9,"N","N",0.0166051660516605,"INSECTSAI_2820","05/10/2017","LEPSP13","Lepidoptera","Unknown","Unknown","Unknown","sp.13","UK","A","BOLD:ADN0928","","","",""
"3987","SEEDSAI_0123","TREESAI_0067","SAIPAN","PSYCMA","","Rubiaceae","Psychotria","mariana",15.28019699,145.806206,"Last Command Post","22/09/2017","F",1,"T","B1",542,1084,57,"12/15/17",9,"N","N",0.0166051660516605,"INSECTSAI_2153","05/10/2017","JUVEN","Larvae","Unknown","Unknown","Unknown","sp.1","UK","L","","","","",""
"3988","SEEDSAI_0124","TREESAI_0068","SAIPAN","PSYCMA","","Rubiaceae","Psychotria","mariana",15.28019699,145.806206,"Last Command Post","22/09/2017","F",1,"T","B1",148,296,14.5,"12/19/17",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3989","SEEDSAI_0125","TREESAI_0069","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28019699,145.806206,"Last Command Post","22/09/2017","F",1,"T","B1",20,30,19.4,"12/19/17",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3990","SEEDSAI_0126","TREESAI_0070","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28034401,145.806105,"Last Command Post","22/09/2017","F",2,"T","B1",7,14,18.3,"12/13/17",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3991","SEEDSAI_0128","TREESAI_0070","SAIPAN","GUAMMA","Magnoliales","Annonaceae","Guamia","mariannae",15.28034401,145.806105,"Last Command Post","22/09/2017","F",3,"T","B1",1,2,0.4,"12/12/1017",0,"N","N",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3992","SEEDSAI_0129","TREESAI_0071","SAIPAN","OCHRMA","Gentianales","Apocynaceae","Ochrosia","mariannensis",15.28036103,145.806106,"Last Command Post","22/09/2017","F",1,"T","A2.1",10,10,63.8,"12/15/17",3,"Y","N",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3993","SEEDSAI_0130","TREESAI_0072","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.28030202,145.806108,"Last Command Post","22/09/2017","F",3,"G","B1",1,518.5,1.16,"12/18/17",1,"Y","Y",1,"INSECTSAI_0699","02/10/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3994","SEEDSAI_0130","TREESAI_0072","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.28030202,145.806108,"Last Command Post","22/09/2017","F",3,"G","B1",1,518.5,1.16,"12/18/17",1,"Y","Y",1,"INSECTSAI_0700","02/10/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
"3995","SEEDSAI_0130","TREESAI_0072","SAIPAN","FICUTI","Rosales","Moraceae","Ficus","tinctoria",15.28030202,145.806108,"Last Command Post","22/09/2017","F",3,"G","B1",1,518.5,1.16,"12/18/17",1,"Y","Y",1,"INSECTSAI_0786","02/10/2017","DROSP2","Diptera","Drosophilidae","Unknown","Unknown","sp.2","SC","A","","","","",""
